gene	score	normalized_score
POMK	50.12360268699837	66.72202216731866
ALG13	50.12029915699837	66.71762467412036
F7	50.05984769699837	66.63715472707057
CHD3	50.05984769699837	66.63715472707057
RFX5	50.03664002599837	66.60626184116644
OAT	50.03664002599837	66.60626184116644
SCNN1A	50.035998176998376	66.605407444018
GABRG2	50.035998176998376	66.605407444018
WNT3A	48.240909803998385	64.21587596992326
KEAP1	48.239759053998384	64.21434414932592
KDM5B	48.239759053998384	64.21434414932592
DICER1	48.162306032998394	64.11124257826852
RMRP	48.161620631998396	64.1103302068853
NSDHL	48.143431881998396	64.08611825651384
PPT1	48.1321259119984	64.07106831715346
FXYD2	48.128353671998404	64.06604690074667
DNAH1	48.12771182299841	64.06519250359823
P2RY12	48.12771182299841	64.06519250359823
REST	48.12771182299841	64.06519250359823
SRC	48.11761082299841	64.0517465597757
STX11	48.11761082299841	64.0517465597757
C1QBP	48.11628357299841	64.04997979124403
DYNC1I2	48.11628357299841	64.04997979124403
COL5A1	48.10063434299842	64.02914832233543
MYO5A	48.09018187299842	64.01523451930339
SULT2B1	48.08828514699842	64.01270969292554
KIF7	48.07951321699842	64.00103294032726
DMPK	48.04378049699842	63.95346733833279
MOGS	48.04378049699842	63.95346733833279
POLR3B	48.04245324699843	63.951700569801126
GZF1	48.028609945998426	63.93327306286475
COLEC11	48.024850545998426	63.92826873842099
TPP2	47.88421818499843	63.74106600348035
CABP2	47.88421818499843	63.74106600348035
ELOVL4	47.88421818499843	63.74106600348035
ROBO1	47.872481043998434	63.72544211094267
ROGDI	47.87115379399844	63.72367534241101
SERAC1	47.86062479399844	63.709659666487106
PDGFB	47.859297543998444	63.70789289795543
SLC52A3	47.85056050499845	63.69626259050377
DYRK1B	47.84991865599845	63.69540819335533
ADH1B	47.84991865599845	63.69540819335533
SYN2	47.84960982299845	63.694997090378536
MACROH2A1	47.84716483299845	63.691742442503404
ANKRD1	47.84388614299845	63.68737801506539
GORAB	47.84388614299845	63.68737801506539
USB1	47.84320074199845	63.68646564368217
CTRC	47.84251534099845	63.68555327229895
STRC	47.841873491998456	63.6846988751505
RAP1A	47.841873491998456	63.6846988751505
AHR	47.83878665299846	63.68058983012692
NTNG1	47.83642258299846	63.677442898891144
SLC25A15	47.83276626799846	63.67257579602139
PNPO	47.821613304998465	63.657729531893814
HR	47.74774364499847	63.55939795100587
RAD21	47.74774364499847	63.55939795100587
SPRED1	47.740773634998476	63.5501198238004
IL23R	47.73816946499848	63.54665328350496
TRIM32	47.73637686599848	63.544267065759165
TMEM38B	47.72812297599848	63.53327990198753
PRKACA	47.72546129499848	63.529736805937674
DUX4	47.72546129499848	63.529736805937674
TTC7A	47.72546129499848	63.529736805937674
CNNM4	47.72546129499848	63.529736805937674
RET	47.72546129499848	63.529736805937674
STIL	47.72098372499849	63.52377648966391
VWF	47.72029832399849	63.522864118280694
RASGRP1	47.72029832399849	63.522864118280694
FIBP	47.719656474998494	63.52200972113224
BNC2	47.7163669039985	63.517630809453586
FRA16E	47.7163669039985	63.517630809453586
GALC	47.714340352998505	63.5149331665569
DHX30	47.71125351399851	63.51082412153332
SATB2	47.697580563998514	63.492623377291345
MCCC2	47.68424002399852	63.47486512054429
H19-ICR	47.68234329799852	63.47234029416643
CCR6	47.68234329799852	63.47234029416643
B4GALT7	47.68234329799852	63.47234029416643
CEP135	47.675534426998524	63.463276667103685
ENTPD1	47.674849025998526	63.46236429572046
DNASE1	47.669938875998525	63.45582815067936
TBL2	47.66929702699853	63.45497375353091
CA4	47.65250295699853	63.4326183311201
NDUFA12	47.65013888699853	63.42947139988433
CORO1A	47.63646593699854	63.41127065564236
SUCLG1	47.63578053599854	63.410358284259146
GPRASP2	47.626640785998546	63.39819190815263
GK	47.62427671599855	63.39504497691686
SYP	47.62294946599855	63.3932782083852
SLC24A4	47.59053136599855	63.35012486203997
CACNA1B	47.59053136599855	63.35012486203997
ADAMTS13	47.56285637599856	63.31328530547835
RIPOR2	47.56285637599856	63.31328530547835
TCOF1	47.56285637599856	63.31328530547835
USH2A	47.55720273499856	63.30575946256391
GABRB1	47.55483866499856	63.30261253132815
RBM12	47.546754654998566	63.291851503279375
PIK3R1	47.546754654998566	63.291851503279375
B4GAT1	47.54054532299857	63.28358595241833
CD244	47.53921807299857	63.281819183886654
BBS4	47.538909239998574	63.28140808090987
VARS1	47.52737665999857	63.266056489700205
SUMF1	47.52604940999858	63.264289721168545
HLCS	47.52472215999858	63.26252295263687
TRNV	47.523394909998586	63.26075618410519
CHP1	47.48669245999859	63.21189972624468
CRB2	47.48669245999859	63.21189972624468
NPRL2	47.48605061099859	63.21104532909623
LHCGR	47.48540876199859	63.21019093194777
HBB	47.48540876199859	63.21019093194777
FCGR2A	47.485099928998594	63.209779828970994
NBEAL2	47.484458079998596	63.208925431822536
TP53	47.484458079998596	63.208925431822536
APOE	47.4831308299986	63.20715866329086
FANCL	47.4831308299986	63.20715866329086
RPS23	47.475752358998605	63.197336813319374
DCLRE1C	47.472086888998604	63.19245752377346
ANKH	47.472086888998604	63.19245752377346
ZSWIM6	47.46908096999861	63.18845619538924
MTMR14	47.427504279998615	63.13311139407586
IL36RN	47.419393029998616	63.12231410550735
TRNF	47.419393029998616	63.12231410550735
SCN5A	47.39020986499862	63.08346694214199
MYD88	47.38956801599862	63.08261254499353
ETV6	47.37261881599862	63.060050621318965
SPR	47.37261881599862	63.060050621318965
PARS2	47.369315285998624	63.05565312812067
SLC35A3	47.32791262599863	63.00053998680168
DISC1	47.31678145599863	62.985722732421024
CCDC8	47.31678145599863	62.985722732421024
DPAGT1	47.31678145599863	62.985722732421024
TRHR	47.31347792599863	62.98132523922273
IGBP1	47.308463524998636	62.974650320487
KRT17	47.30020963499864	62.96366315671536
ESR2	47.30020963499864	62.96366315671536
ADNP	47.30020963499864	62.96366315671536
VPS13A	47.286306454998645	62.94515594186194
ABCB7	47.271355955998644	62.925254588562986
DLX3	47.270670554998645	62.92434221717976
MRPS22	47.270670554998645	62.92434221717976
FKBP10	47.27002870599865	62.92348782003131
ANG	47.26511855599865	62.91695167499021
GSDME	47.26511855599865	62.91695167499021
CSTB	47.26511855599865	62.91695167499021
NR2E3	47.21645647599864	62.852175158410915
UFM1	47.21409240599864	62.849028227175154
TAF15	47.213450556998644	62.848173830026695
KLHL40	47.213450556998644	62.848173830026695
HCRT	47.21147427699864	62.84554310536007
DUSP6	47.21147427699864	62.84554310536007
GSN	47.209681677998645	62.84315688761427
ZFHX2	47.209681677998645	62.84315688761427
DTNBP1	47.209681677998645	62.84315688761427
NHS	47.209681677998645	62.84315688761427
HLA-DPB1	47.20333265699865	62.83470538977307
BLOC1S3	47.20210669599865	62.83307345207041
NEU1	47.20210669599865	62.83307345207041
APTX	47.195505036998654	62.82428565521372
EOMES	47.19435428699865	62.82275383461637
MLH1	47.19435428699865	62.82275383461637
TGFBR1	47.192561687998655	62.82036761687058
ND6	47.18811688699866	62.814450921043594
KCNQ2	47.13886844699866	62.74889387148542
DOCK3	46.933472296998666	62.475480833740306
MCPH1	46.91783702599867	62.45466794635135
HAX1	46.916509775998676	62.452901177819676
CASP10	46.91518252599868	62.45113440928801
SLC7A7	46.91454067699868	62.45028001213956
SHH	46.91454067699868	62.45028001213956
ELMO2	46.91321342699869	62.448513243607884
TBX21	46.90824257799869	62.44189629910692
RPL5	46.90824257799869	62.44189629910692
NELFA	46.90824257799869	62.44189629910692
TMEM132E	46.8976182119987	62.427753676754094
KITLG	46.8976182119987	62.427753676754094
UBE2A	46.8976182119987	62.427753676754094
ABL1	46.8908413929987	62.418732715703776
PPP2R1A	46.890155991998704	62.41782034432055
WDR26	46.86872600199871	62.38929381806996
TGDS	46.855053051998716	62.371093073827986
KRT81	46.84394821199872	62.35631086862077
COX4I2	46.84394821199872	62.35631086862077
SPARC	46.84326281099872	62.355398497237545
PPIP5K2	46.84128653099872	62.35276777257093
SPTBN4	46.84128653099872	62.35276777257093
MEGF8	46.83995928099873	62.351001004039254
ITCH	46.82554271999873	62.33181040218597
ISG15	46.82485731899873	62.33089803080275
RAC1	46.824215469998734	62.330043633654306
CDK4	46.79718112899874	62.29405687686141
NPRL3	46.79718112899874	62.29405687686141
C1QA	46.79653927999874	62.29320247971296
ARMC5	46.79589743099874	62.29234808256451
PRNP	46.79589743099874	62.29234808256451
CLPP	46.784998091998744	62.277839429966086
SMARCA4	46.78435624299875	62.276985032817635
GPR68	46.78066492299875	62.27207133305019
MAN1B1	46.78066492299875	62.27207133305019
KCTD7	46.727703092998766	62.201571205249174
SECISBP2	45.10621664299877	60.04312989095454
HSPB3	45.10621664299877	60.04312989095454
ALOX12B	45.10621664299877	60.04312989095454
GTPBP2	45.097444712998765	60.03145313835627
ATN1	45.09235806299877	60.02468204538084
AIFM1	45.07966721299877	60.00778862332756
ATP6	45.069376712998775	59.994090426623714
IL12A	45.03134701299878	59.94346720023152
RASA1	45.02955441399878	59.941080982485715
MPL	45.02955441399878	59.941080982485715
SMAD6	45.028912564998784	59.940226585337264
NOL3	45.028912564998784	59.940226585337264
APC	45.028912564998784	59.940226585337264
FLII	45.026308394998786	59.93676004504182
XPA	45.004379044998785	59.90756879584228
ACTA1	45.00129220599879	59.90345975081871
CHRNA4	44.99487112499879	59.8949123303251
MDM2	44.98792668499879	59.88566824061924
SCARF2	44.98792668499879	59.88566824061924
PPP2CA	44.98416728499879	59.88066391617548
PAPSS2	44.9661653349988	59.856700624581
TARDBP	44.9628866449988	59.852336197142975
GUF1	44.9628866449988	59.852336197142975
TECPR2	44.9342114359988	59.814165199289974
CYB5R3	44.9328841859988	59.81239843075829
TRAF7	44.931556935998806	59.81063166222663
FSHB	44.92421149599881	59.80085378146317
MTOR	44.92421149599881	59.80085378146317
ERCC4	44.832257565998816	59.678449328731695
CDC45	44.82415632599882	59.6676653649724
AGL	44.82347092499882	59.66675299358918
SLX4	44.82347092499882	59.66675299358918
MS4A1	44.818456523998826	59.66007807485345
KDF1	44.818456523998826	59.66007807485345
SLC6A20	44.818456523998826	59.66007807485345
SDHA	44.818456523998826	59.66007807485345
C4A	44.60525200399883	59.37627092718203
ELN	44.60345940499883	59.37388470943623
ALX3	44.57488748499883	59.33585120471177
HADHB	44.56924472499883	59.32833984603798
NPHP3	44.565941194998835	59.32394235283969
GGT1	44.56525579399884	59.323029981456465
TPM1	44.56525579399884	59.323029981456465
TNFRSF1B	44.56525579399884	59.323029981456465
LIG4	44.56525579399884	59.323029981456465
MYH3	44.55828578399884	59.31375185425101
PEX5	44.54146026499885	59.2913545685111
ADAT3	44.52209332399885	59.26557426946148
CDKN1A	44.521451474998855	59.26471987231303
PDE4D	44.521451474998855	59.26471987231303
PTF1A	44.50375971399885	59.241169488734414
BRAF	44.501428674998856	59.23806652670669
NEK8	44.450268104998855	59.169964145739605
TTC8	44.446508704998855	59.164959821295845
KIF5C	44.43520534399886	59.14991335490522
GBE1	44.433878093998864	59.14814658637355
FANCC	44.432028042998866	59.145683891411196
CDC6	44.42701364199887	59.13900897267547
COL27A1	44.42435196099887	59.135465876625624
GALT	44.42130248999887	59.13140657400664
SLC5A5	44.42015173999887	59.12987475340928
SNRPE	44.415137338998875	59.12319983467356
BVES	44.415137338998875	59.12319983467356
GLE1	44.415137338998875	59.12319983467356
DACT1	44.40615563999888	59.11124384811928
ANK2	44.40615563999888	59.11124384811928
COL9A3	44.40551379099888	59.11038945097082
ABCD1	44.40436304099888	59.10885763037348
ECM1	44.40372119199888	59.10800323322503
FHL2	44.403079342998886	59.10714883607658
TRNN	44.403079342998886	59.10714883607658
GNRH1	44.39977581299889	59.10275134287828
MRPS14	44.39977581299889	59.10275134287828
ERCC3	44.386744711998894	59.085404995784764
NR0B1	44.3752421119989	59.0700933124452
SLC9A1	44.3752421119989	59.0700933124452
ATXN2	44.3732658319989	59.06746258777857
BBS12	44.3732658319989	59.06746258777857
MNX1	44.3650119419989	59.05647542400694
FSHR	44.3643265409989	59.05556305262372
ALAD	44.3643265409989	59.05556305262372
ALG8	44.363684691998905	59.054708655475274
MPZL2	44.359925291998906	59.04970433103151
TACSTD2	44.359925291998906	59.04970433103151
HEXA	44.359925291998906	59.04970433103151
FBXL3	44.35928344299891	59.04884993388306
PRKCD	44.343888271998914	59.02835665555377
CNNM2	44.34324642299892	59.02750225840532
ERCC6	44.34191917299892	59.025735489873654
SLC26A5	44.33103263199892	59.011243873329974
BTK	44.33103263199892	59.011243873329974
SGSH	44.33103263199892	59.011243873329974
RUSC2	44.330390782998926	59.01038947618152
ESPN	44.31115529199893	58.98478415676912
DAB1	44.31115529199893	58.98478415676912
KCNE1	44.30334279199893	58.97438454919428
CDC42	44.30270094299893	58.973530152045825
PLEKHG2	44.29570615199894	58.96421903761794
MYO18B	44.29437890199895	58.96245226908626
RPGRIP1	44.29437890199895	58.96245226908626
HTR2A	44.29305165199895	58.96068550055459
DAXX	44.29029782899895	58.957019749702674
NABP1	44.29029782899895	58.957019749702674
UBAC2	44.28019682899895	58.943573805880156
APOL2	44.278404229998955	58.941187588134355
STRA6	44.275959239998954	58.93793294025923
UCP2	44.273595169998956	58.93478600902347
NFIX	44.27226791999896	58.93301924049179
PLCD1	44.241252020998964	58.89173243368463
WIPI2	44.241252020998964	58.89173243368463
CEP290	44.240566619998965	58.89082006230141
TRAPPC9	44.23067664699897	58.87765502702131
SLC1A2	44.15807229699899	58.781007763248326
AMN	44.130397306998994	58.74416820668671
SLC2A2	44.130397306998994	58.74416820668671
SDHC	44.129711905998995	58.743255835303486
TGM1	44.125105965999	58.73712463933379
RAX2	44.116334035998996	58.72544788673552
VPS13D	44.116334035998996	58.72544788673552
THPO	44.114357755998995	58.7228171620689
LARGE1	44.113715906999	58.72196276492044
LAMA4	44.106816636999	58.71277880324968
ZNF513	44.106816636999	58.71277880324968
PSMB8	44.104452566999	58.7096318720139
BHLHA9	44.103810717999	58.70877747486546
CDSN	44.100532027999	58.70441304742743
ITPR1	44.100532027999	58.70441304742743
PGAP2	43.924498900999005	58.47008659098293
CEP104	43.847371150999	58.3674180043422
THOC6	43.839243430999005	58.35659879173699
PTCH1	43.83855802999901	58.35568642035378
IYD	43.82267856999901	58.334548480833725
PLEKHM1	43.817664168999016	58.327873562098
ESS2	43.817664168999016	58.327873562098
SLC4A1	43.801429856999015	58.30626326141991
BRF1	43.801429856999015	58.30626326141991
GPR101	43.800744455999016	58.30535089003669
CHCHD10	43.800744455999016	58.30535089003669
MAB21L1	43.800744455999016	58.30535089003669
TCAP	43.800744455999016	58.30535089003669
DOLK	43.800744455999016	58.30535089003669
GCLC	43.79334584699902	58.29550223337113
GJB3	43.79266044599902	58.29458986198791
SOX2	43.78938175599902	58.29022543454988
DYSF	43.78805450599902	58.288458666018215
CSNK1D	43.78805450599902	58.288458666018215
BBS7	43.78805450599902	58.288458666018215
POU2AF1	43.77980061599902	58.277471502246584
CAV3	43.77980061599902	58.277471502246584
TAC3	43.779158766999025	58.276617105098126
ARHGAP31	43.779158766999025	58.276617105098126
XPR1	43.76834843699903	58.26222693680955
WBP2	43.76770658799903	58.261372539661096
RSPH4A	43.76770658799903	58.261372539661096
CLDN16	43.76770658799903	58.261372539661096
GATA4	43.76706473899903	58.26051814251264
SP7	43.75184083899904	58.24025285153554
COL10A1	43.749864558999036	58.237622126868914
NEDD4L	43.746585868999034	58.23325769943089
TTC37	43.73831417899904	58.22224684119336
RNPC3	43.73209396599905	58.213966806091676
LRAT	43.73209396599905	58.213966806091676
GNAQ	43.728402645999054	58.20905310632424
NAT8L	43.71765979699906	58.194752765353265
TCF3	43.70852004699906	58.18258638924675
FAM20A	43.70852004699906	58.18258638924675
ALDH1A3	43.698419046999064	58.169140445424226
FBXO7	43.698419046999064	58.169140445424226
CYFIP2	43.694659646999064	58.16413612098046
NOTCH3	43.66698465699907	58.12729656441884
FLNB	43.65245291599908	58.10795264073511
MAP11	43.64236535499908	58.09452458623433
SLC36A2	43.64167995399908	58.09361221485112
COMT	43.64167995399908	58.09361221485112
CCDC151	43.61920135399909	58.063689831640644
PCARE	43.61920135399909	58.063689831640644
MERTK	43.61683728399909	58.060542900404876
CDKN1C	43.61447321399909	58.0573959691691
RAB11B	43.61378781299909	58.05648359778589
ERCC8	43.5868537729991	58.02063035664604
RNF216	43.5833719839991	58.01599557402096
SEPSECS	43.5833719839991	58.01599557402096
GABRB2	43.582044733999105	58.014228805489296
PTDSS1	43.55192475399911	57.97413460105254
RGS9	43.54796066299911	57.9688578022313
TRPV4	43.54796066299911	57.9688578022313
EMD	43.53738129299911	57.954775076293494
CHRNA7	43.53738129299911	57.954775076293494
MMAB	43.527782691999114	57.941997900784074
ZNHIT3	43.527097290999116	57.94108552940085
TPP1	43.47627208099912	57.87342956282049
AGTR2	43.47366559199912	57.86995993558873
EMG1	43.44188934099912	57.82766098639196
SAG	43.44124749199912	57.82680658924352
KY	43.43888342199912	57.82365965800774
WASHC5	43.428989051999125	57.81048876966211
CPS1	43.42005672099913	57.79859849930965
TCTN1	43.41872947099913	57.796831730777974
ATRX	43.410601750999135	57.78601251817277
INF2	43.367848194999134	57.72910113195464
EIF4G1	43.367848194999134	57.72910113195464
NR4A2	43.367848194999134	57.72910113195464
CLMP	43.367848194999134	57.72910113195464
HJV	43.367848194999134	57.72910113195464
DMP1	43.367848194999134	57.72910113195464
MIPEP	43.367848194999134	57.72910113195464
MC2R	43.36652094499914	57.727334363422976
MYPN	43.31324749599914	57.6564194240619
TRPV6	43.30751181599914	57.64878437495151
USP9X	43.30553553599914	57.64615365028488
DSTYK	43.26065236599914	57.58640742888137
PLA2G7	43.260010516999145	57.585553031732914
TBXAS1	43.260010516999145	57.585553031732914
PHKA2	43.260010516999145	57.585553031732914
AAAS	43.19926766699915	57.50469520095179
MAK	43.19794041699915	57.50292843242012
RUNX2	43.195576346999154	57.499781501184344
KATNB1	43.19229765699915	57.49541707374631
KLHL15	43.188994126999155	57.49101958054802
FANCD2	43.18766687699916	57.48925281201635
MECOM	43.18265247599916	57.48257789328063
ARHGDIA	43.18265247599916	57.48257789328063
IL17RD	43.182010626999165	57.481723496132176
PDE11A	43.18021802799917	57.479337278386375
PSAP	43.18021802799917	57.479337278386375
HCN1	43.11781031799917	57.39626326959987
KRT16	42.896814656999176	57.10208494638154
TUBB6	42.896814656999176	57.10208494638154
ASXL3	42.896814656999176	57.10208494638154
TXNRD2	42.86352421699918	57.05777038484633
CATSPER2	42.81089261699918	56.98770984263369
MTPAP	42.81089261699918	56.98770984263369
NCF1	42.796570636999185	56.96864514225677
CD81	42.796570636999185	56.96864514225677
LRP4	42.796570636999185	56.96864514225677
CD40LG	42.78783149699919	56.95701203805945
RBPJ	42.78783149699919	56.95701203805945
EPM2A	42.78078056699919	56.94762619421463
DYRK1A	41.76242853699919	55.592047124128776
GANAB	41.716017447999185	55.53026701370046
MYO6	41.716017447999185	55.53026701370046
PRPF3	41.716017447999185	55.53026701370046
ACER3	41.71365337799919	55.527120082464684
RFWD3	41.71365337799919	55.527120082464684
SP110	41.70863897699919	55.52044516372896
TEK	41.70311411699919	55.513090747613006
PAX2	41.70256796699919	55.51236374016635
PRPF4	41.70192611799919	55.51150934301789
NPC1	41.699562047999194	55.508362411782116
ND4	41.6982347979992	55.506595643250456
SEC24D	41.6489863579992	55.441038593692284
CYC1	41.6456967869992	55.43665968201362
ETFB	41.6456967869992	55.43665968201362
ACOX1	41.6440075969992	55.43441111713434
CP	41.636720536999206	55.42471094889443
BCKDHA	41.636720536999206	55.42471094889443
COX15	41.63607868799921	55.42385655174598
SHPK	41.63475143799921	55.42208978321431
RTTN	41.63475143799921	55.42208978321431
NADK2	41.623650808999216	55.40731318347877
RBMX	41.62232355899922	55.4055464149471
ND4L	41.62232355899922	55.4055464149471
LIPE	41.62232355899922	55.4055464149471
SLC35A2	41.62232355899922	55.4055464149471
COG7	41.562655378999224	55.32611913088885
MICU1	41.56032433999923	55.323016168861116
DPF2	41.55766265899923	55.31947307281128
TMEM70	41.535742778999236	55.29029442960006
GALNS	41.52772245899924	55.279618182480114
MAD2L2	41.52772245899924	55.279618182480114
L1CAM	41.522708057999246	55.27294326374439
UFD1	41.51715605899925	55.26555272155483
PIGY	41.49712244899926	55.23888498621948
ATP5F1D	41.419994698999254	55.13621639957875
MARS2	41.41866744899926	55.13444963104709
STAG2	41.41561797799926	55.130390328428106
PDE3A	41.39176845799927	55.09864304537552
MED17	41.38848976799927	55.09427861793748
COL1A1	41.38040575799927	55.08351758988871
CNTN1	41.36656958399928	55.06509957005675
OBSL1	41.36656958399928	55.06509957005675
HPRT1	41.36656958399928	55.06509957005675
RNU12	41.36199727699928	55.05901314464726
MECP2	41.34071080699928	55.03067766501159
FAM20C	40.792079290999276	54.300366948903836
GAD1	40.77541002999928	54.27817766596462
NLGN4X	40.77408277999928	54.276410897432946
IGFALS	40.770995940999285	54.27230185240938
LRRC8A	40.770995940999285	54.27230185240938
ATXN1	40.770995940999285	54.27230185240938
ARG1	40.770995940999285	54.27230185240938
SMN2	40.76652439999929	54.26634956163756
TRIM37	40.76652439999929	54.26634956163756
LAS1L	40.76416032999929	54.2632026304018
NOP10	40.7628330799993	54.26143586187012
EMX2	40.7621476789993	54.26052349048691
ZMYND10	40.7621476789993	54.26052349048691
HINT1	40.7621476789993	54.26052349048691
APOA5	40.7621476789993	54.26052349048691
ACO2	40.7621476789993	54.26052349048691
NDUFS3	40.7615058299993	54.25966909333846
POLE	40.760178579999305	54.257902324806786
SURF1	40.75953673099931	54.257047927658334
GGCX	40.75820948099931	54.25528115912667
PDK3	40.75820948099931	54.25528115912667
ARID1A	40.75623320099931	54.25265043446004
TNFRSF13C	40.747574000999315	54.241123742375294
SPG11	40.747574000999315	54.241123742375294
BDP1	40.74578140199932	54.2387375246295
CXCR4	40.74578140199932	54.2387375246295
PDE6C	40.74513955299932	54.23788312748105
CCDC78	40.74513955299932	54.23788312748105
UBE2T	40.74513955299932	54.23788312748105
GFAP	40.74012515199932	54.231208208745315
HSD11B2	40.739483302999325	54.23035381159686
PMPCA	40.739483302999325	54.23035381159686
POLD1	40.72913535099933	54.21657913767645
BSCL2	40.72913535099933	54.21657913767645
NTN1	40.706593579999335	54.186572664403876
ATP5F1E	40.706593579999335	54.186572664403876
GIPC3	40.706593579999335	54.186572664403876
COX2	40.706593579999335	54.186572664403876
PRPS1	40.688522729999335	54.16251765659027
HNRNPA1	40.66538568999933	54.13171879112549
ARSL	40.66538568999933	54.13171879112549
ABCG8	40.664700288999335	54.130806419742285
WNT3	40.66436927299934	54.13036578787016
GUCA1A	40.66436927299934	54.13036578787016
SELENBP1	40.66436927299934	54.13036578787016
KLRC4	40.66436927299934	54.13036578787016
NPC2	40.66257667399934	54.12797957012436
UBTF	40.661249423999344	54.126212801592686
GPHN	40.65992217399935	54.12444603306103
NDUFAF6	40.31425731399935	53.66431433432011
SLC1A1	40.31177931399935	53.6610157451911
ALG14	40.31177931399935	53.6610157451911
PI4KA	40.30980303399935	53.65838502052447
QARS1	40.30604363399935	53.65338069608071
PLAGL1	40.296183922999354	53.640255944054935
COL4A4	40.26366639199936	53.596970240156985
GYS1	40.26366639199936	53.596970240156985
IFT52	40.25814153199936	53.58961582404101
DHTKD1	40.250522491999355	53.5794737407006
GLI3	40.24983709099936	53.57856136931738
RPL18	39.982174510999364	53.22226238762519
CDON	39.982174510999364	53.22226238762519
DOCK6	39.98084726099937	53.22049561909352
L2HGDH	39.97379633099937	53.2111097752487
BTD	39.972455180999376	53.20932450373523
ABHD5	39.96122694099938	53.19437803464645
NSUN2	39.96054153999938	53.19346566326324
CACNA1S	39.90125546999939	53.11454702484344
CBL	39.90125546999939	53.11454702484344
AP4E1	39.897965898999395	53.11016811316478
COX14	39.8747531089994	53.07926841310498
ATAD3A	39.8714495789994	53.07487091990668
SLC9A6	39.860318408999404	53.06005366552603
LEPR	39.7547870479994	52.91957561864741
PMPCB	39.7547870479994	52.91957561864741
GABRA3	39.753459797999405	52.91780885011573
ALB	39.753459797999405	52.91780885011573
KCNJ11	39.753459797999405	52.91780885011573
POC1B	39.727431945999406	52.88316188092327
ATP8	39.727431945999406	52.88316188092327
ISCA2	39.727431945999406	52.88316188092327
HNF1A	39.727431945999406	52.88316188092327
FBN1	39.72679009699941	52.882307483774824
LOX	39.70658816699941	52.85541568931025
DPH1	39.70658816699941	52.85541568931025
PGAP3	39.703298595999414	52.85103677763159
DHX38	39.62617084599941	52.74836819099086
MST1	39.62380677599941	52.74522125975509
ADAMTSL1	39.62380677599941	52.74522125975509
LBR	39.621442705999414	52.742074328519315
TMIE	39.597523754999415	52.71023462240708
CRIPT	39.597523754999415	52.71023462240708
DSPP	39.56270786499941	52.66388945845585
SCN8A	39.56270786499941	52.66388945845585
CD3D	39.50852391499942	52.59176250589843
FUS	39.50852391499942	52.59176250589843
AP4B1	39.50737316499942	52.59023068530109
CLIC5	39.486764544999424	52.56279752553672
NAB2	39.486764544999424	52.56279752553672
CCDC103	39.486764544999424	52.56279752553672
NEXMIF	39.486764544999424	52.56279752553672
CENPF	39.43278799499942	52.4909466534415
TAZ	39.42477420499942	52.48027909872953
PPP1R15B	39.41788777499942	52.4711122290218
FH	39.414641755999426	52.466791291577906
FOXP3	39.40478204499943	52.45366653955214
MGP	39.40478204499943	52.45366653955214
CCDC88A	39.40345479499943	52.45189977102047
ANGPTL6	39.37547472399943	52.41465410595598
PRSS1	39.374832874999434	52.41379970880753
HNRNPH2	39.37419102599944	52.41294531165907
HEXB	39.37171302599944	52.40964672253007
AVP	39.37171302599944	52.40964672253007
FARS2	39.37171302599944	52.40964672253007
KDM6A	39.367940785999444	52.404625306123265
GNS	39.35782648499945	52.39116165667767
C12ORF57	39.34402673599945	52.372792123976055
ACSF3	39.333057225999454	52.35819006326715
CRADD	39.24833912399946	52.24541758131059
COL9A2	39.20034553399947	52.181530925040796
NDUFA13	39.19919478399947	52.17999910444344
PGM3	39.19786753399947	52.17823233591178
CRY1	39.19326159399947	52.172101139942086
AFF4	39.19326159399947	52.172101139942086
CRAT	39.18929750299947	52.16682434112083
AMT	39.17950872299947	52.15379400887936
AUTS2	39.178866873999475	52.15293961173092
DST	39.168242383999484	52.13879682431553
DOCK7	39.15311938399948	52.118665846350154
SLC4A11	39.14334618399948	52.105656253422104
RARB	39.14334618399948	52.105656253422104
LAMTOR2	39.140982113999485	52.10250932218633
HYOU1	39.140982113999485	52.10250932218633
SLC18A2	39.138618043999486	52.09936239095057
LARS1	39.12558694299949	52.08201604385705
ALDOB	39.1181247229995	52.0720827114235
SLC25A22	39.1174828739995	52.07122831427504
SLC10A7	38.160015042999504	50.796695231659115
TNNC1	38.159329641999506	50.79578286027589
NOTCH2	38.159329641999506	50.79578286027589
KRT10	38.14675371199951	50.779042413954144
FRRS1L	38.14675371199951	50.779042413954144
SAMD12	38.09760937199952	50.71362393708699
PEX2	37.92653573199952	50.485899300619785
KIF21A	37.89935629099953	50.44971939399533
TET2	37.89935629099953	50.44971939399533
TIMM8A	37.89935629099953	50.44971939399533
BCS1L	37.89935629099953	50.44971939399533
LRP1	37.89558405099953	50.44469797758854
KCNQ5	37.89558405099953	50.44469797758854
ADAMTS10	37.886444300999536	50.432531601482026
AP3B2	37.883165610999534	50.42816717404399
TOP3A	37.85613246999954	50.392182014630826
RBM28	37.85544706899954	50.391269643247604
MRAS	37.85544706899954	50.391269643247604
PRKCG	37.82110100799954	50.34554989206147
PQBP1	37.82110100799954	50.34554989206147
IFT80	37.81740968799954	50.34063619229403
CAVIN1	37.81413099799954	50.33627176485601
TRPM4	37.81354688599954	50.335494224301804
SLC5A2	37.81354688599954	50.335494224301804
LEP	37.81354688599954	50.335494224301804
NLGN3	37.81354688599954	50.335494224301804
FTSJ1	37.810460046999545	50.33138517927822
